Pressure3pm,Temp3pm,WindSpeed3pm,Humidity3pm,WindDir3pm,RainTomorrow
1021.6,18.8,13.0,46.0,4,0
1024.3,18.3,11.0,56.0,2,0
1017.9,18.9,31.0,73.0,4,0
1023.5,17.3,11.0,44.0,6,0
1016.0,18.4,7.0,64.0,13,0
1018.6,16.4,11.0,35.0,1,0
1015.4,19.3,19.0,65.0,11,1
1003.0,15.0,26.0,51.0,1,0
1019.3,17.0,13.0,42.0,5,0
1019.9,18.0,13.0,57.0,2,0
1014.0,26.1,13.0,27.0,9,1
1010.6,19.7,13.0,56.0,15,0
1011.7,28.1,11.0,58.0,7,0
1012.5,33.4,11.0,31.0,5,0
1013.0,23.8,22.0,78.0,7,0
1018.0,16.7,20.0,41.0,10,0
1012.0,18.9,17.0,75.0,9,0
1019.1,19.9,26.0,80.0,2,0
1013.7,26.0,28.0,59.0,15,0
1010.2,22.4,11.0,30.0,3,0
1012.1,15.8,24.0,64.0,8,0
1022.2,15.2,13.0,28.0,13,0
1016.2,32.0,4.0,28.0,15,0
1011.2,11.9,9.0,92.0,1,1
1004.9,20.6,28.0,35.0,0,0
1016.9,24.1,31.0,27.0,10,0
1006.2,22.2,33.0,86.0,13,0
1011.5,18.9,15.0,37.0,7,0
1015.7,29.9,20.0,9.0,14,0
1022.8,25.4,4.0,23.0,10,0
1015.5,14.5,22.0,94.0,1,1
999.7,30.8,6.0,36.0,5,1
1011.2,27.3,24.0,59.0,11,1
1012.2,32.2,11.0,32.0,8,1
1011.0,27.0,28.0,14.0,1,0
1013.5,14.8,9.0,83.0,0,0
1011.0,20.1,28.0,35.0,10,0
1019.3,22.9,17.0,37.0,4,0
1014.2,26.9,31.0,57.0,15,0
1012.6,21.6,13.0,35.0,3,0
1012.1,21.3,48.0,77.0,15,0
1003.0,28.7,37.0,32.0,3,0
1022.0,24.2,24.0,65.0,15,0
1014.5,24.4,19.0,24.0,13,0
1023.8,10.3,13.0,56.0,4,0
1017.6,20.1,30.0,92.0,2,1
1017.8,34.9,13.0,18.0,11,0
1016.5,12.4,20.0,71.0,1,0
1023.7,16.4,9.0,58.0,7,0
1005.3,26.0,19.0,33.0,10,0
1021.9,22.6,11.0,62.0,11,0
1008.4,35.9,30.0,12.0,0,0
1007.0,19.3,30.0,67.0,4,1
1026.2,23.1,9.0,35.0,2,0
1013.0,22.2,15.0,56.0,6,0
1022.4,21.3,28.0,65.0,13,1
1032.2,11.3,6.0,68.0,11,0
1012.4,20.1,19.0,50.0,7,1
1011.9,22.2,15.0,53.0,13,0
1009.2,21.3,11.0,31.0,0,0
1025.1,16.5,13.0,48.0,11,0
1016.9,25.8,20.0,70.0,2,0
1019.2,22.9,17.0,68.0,2,0
1018.1,16.4,15.0,95.0,5,1
1022.9,10.6,19.0,95.0,7,1
1008.8,28.9,24.0,51.0,8,1
1014.0,11.6,7.0,99.0,13,1
1015.0,25.0,17.0,59.0,11,0
1016.4,25.6,28.0,69.0,6,0
1014.7,22.1,11.0,31.0,6,0
1019.8,22.3,26.0,82.0,11,1
1010.0,33.1,9.0,40.0,7,0
1014.1,32.1,13.0,18.0,6,0
1020.5,22.5,31.0,77.0,13,0
1027.3,15.5,9.0,54.0,5,0
1016.6,22.7,26.0,67.0,12,0
1012.4,16.7,17.0,80.0,12,0
1015.8,29.1,11.0,48.0,2,0
1015.4,29.7,6.0,20.0,12,0
1028.6,20.5,11.0,26.0,1,0
1022.2,20.6,9.0,70.0,1,1
1017.7,25.3,7.0,30.0,7,0
1020.7,25.5,26.0,62.0,14,0
1013.8,28.8,9.0,19.0,12,0
1021.2,24.8,20.0,62.0,6,0
1017.6,31.4,11.0,29.0,13,0
1002.2,21.5,20.0,65.0,0,1
1017.5,20.9,6.0,51.0,14,0
1018.4,9.7,22.0,56.0,1,0
1018.6,19.0,9.0,95.0,1,1
1022.6,27.3,9.0,13.0,9,0
1002.7,38.4,30.0,12.0,4,0
1017.0,17.2,9.0,44.0,1,0
1009.4,10.3,17.0,88.0,0,1
1022.6,21.9,26.0,64.0,15,0
1017.9,17.0,24.0,55.0,13,0
1013.8,24.7,15.0,66.0,11,1
1022.2,18.1,7.0,63.0,11,0
1011.1,30.5,9.0,28.0,2,0
1018.9,25.2,9.0,13.0,9,0
1013.2,23.7,30.0,79.0,5,1
1003.3,37.4,28.0,11.0,0,0
1019.4,17.1,20.0,50.0,0,0
1011.4,16.7,30.0,63.0,9,0
1026.2,23.0,4.0,20.0,3,0
1021.8,23.7,33.0,60.0,15,0
1011.1,15.6,11.0,51.0,14,0
1026.2,13.3,19.0,79.0,10,1
1022.4,23.6,9.0,41.0,2,0
1014.7,30.2,7.0,28.0,13,0
1011.5,16.8,7.0,56.0,0,0
1022.2,18.0,13.0,55.0,15,0
1021.8,22.0,39.0,74.0,5,0
1012.1,23.3,22.0,96.0,15,1
998.9,16.9,28.0,51.0,1,0
1012.0,22.8,20.0,71.0,6,0
1032.8,17.2,31.0,89.0,5,0
1008.0,14.3,9.0,63.0,11,0
1021.5,19.0,17.0,67.0,15,0
1023.6,18.7,24.0,63.0,13,0
1018.7,23.8,9.0,73.0,11,1
1018.3,19.7,22.0,80.0,10,1
1014.1,25.0,17.0,52.0,11,0
1023.4,13.4,17.0,49.0,9,0
1007.1,28.0,31.0,20.0,4,0
1014.2,17.1,31.0,78.0,1,0
1026.9,18.2,26.0,45.0,4,0
1015.9,17.6,11.0,65.0,15,0
1023.2,11.1,17.0,58.0,4,0
1016.7,31.9,13.0,45.0,2,1
1014.3,23.6,17.0,61.0,2,0
1018.8,21.8,11.0,59.0,13,0
1016.4,25.2,13.0,23.0,5,0
1023.4,17.3,9.0,58.0,5,0
1024.3,17.8,13.0,62.0,5,0
1019.6,15.9,24.0,46.0,10,0
1016.6,33.2,11.0,33.0,12,0
1012.4,29.0,20.0,77.0,2,0
1010.7,24.1,26.0,17.0,1,0
1018.2,27.2,15.0,65.0,11,0
1023.1,17.1,9.0,52.0,4,0
1023.5,15.6,13.0,85.0,11,1
1027.6,17.7,9.0,65.0,11,0
1014.6,21.5,9.0,32.0,7,0
1012.2,29.8,19.0,28.0,12,0
1010.8,14.1,19.0,67.0,14,1
1020.0,26.7,15.0,57.0,2,0
1007.9,19.1,22.0,62.0,6,0
1019.5,22.7,11.0,68.0,6,0
1022.6,26.3,20.0,63.0,11,1
1006.7,40.9,19.0,21.0,4,0
1014.7,22.7,20.0,80.0,10,1
1021.8,15.7,30.0,45.0,1,0
1017.1,19.4,20.0,43.0,4,0
1015.2,16.6,15.0,81.0,10,1
1029.6,18.9,22.0,63.0,13,1
1024.3,27.7,7.0,33.0,11,0
1006.0,29.1,9.0,55.0,12,0
1020.5,14.6,11.0,84.0,6,1
1014.8,17.8,19.0,41.0,14,0
1030.0,19.3,19.0,61.0,15,0
1010.1,22.0,19.0,92.0,15,1
1028.1,22.3,19.0,42.0,15,0
1010.8,24.0,33.0,65.0,9,0
1011.2,35.2,11.0,20.0,15,0
1027.2,12.5,17.0,70.0,9,0
1024.2,22.7,35.0,70.0,5,1
1020.3,24.8,19.0,63.0,2,1
1016.7,25.0,39.0,58.0,14,0
1015.6,18.4,9.0,44.0,10,0
1011.7,31.4,13.0,33.0,14,0
1017.4,18.4,19.0,63.0,5,0
1019.1,20.6,30.0,74.0,15,0
1018.0,18.3,28.0,74.0,9,0
1015.0,22.7,22.0,65.0,5,0
1006.6,27.8,43.0,64.0,15,1
1007.4,18.4,28.0,57.0,0,1
1021.0,23.8,20.0,81.0,2,0
1004.8,32.4,28.0,41.0,12,0
1017.1,26.2,17.0,35.0,5,0
1015.4,21.0,9.0,49.0,13,0
1020.3,23.5,13.0,23.0,1,0
1032.1,22.3,31.0,69.0,5,0
1012.2,29.6,17.0,35.0,6,0
1022.5,17.4,11.0,58.0,11,0
1022.0,13.2,26.0,99.0,10,1
1012.7,14.1,9.0,50.0,14,0
1010.4,27.6,7.0,36.0,15,0
1022.8,19.7,26.0,64.0,11,0
1008.7,25.0,24.0,41.0,4,0
1016.5,33.4,31.0,14.0,8,0
1008.9,28.3,17.0,70.0,15,0
1022.3,15.7,13.0,89.0,6,1
1015.6,19.9,15.0,33.0,10,0
1013.1,36.3,17.0,26.0,15,0
1016.6,20.4,11.0,79.0,7,0
1013.9,21.6,24.0,63.0,5,1
1022.5,18.7,22.0,83.0,7,1
1016.0,31.3,20.0,22.0,6,0
1015.7,25.8,7.0,38.0,7,0
1008.6,25.0,17.0,27.0,9,0
1016.8,23.8,17.0,25.0,5,0
1019.7,25.6,19.0,47.0,8,0
1021.8,17.2,15.0,77.0,11,1
1019.2,10.7,13.0,93.0,9,1
1010.4,15.3,17.0,49.0,10,0
1025.1,20.8,15.0,47.0,15,0
1009.6,31.0,15.0,44.0,9,0
1014.5,28.1,11.0,30.0,13,0
1013.8,14.3,28.0,35.0,4,0
1009.4,26.1,19.0,70.0,15,1
1023.8,18.4,15.0,36.0,4,0
1007.1,27.0,7.0,41.0,11,1
1011.7,27.8,13.0,65.0,12,0
1010.7,31.1,13.0,47.0,14,0
1010.8,34.9,7.0,15.0,10,0
1017.2,28.7,20.0,29.0,2,0
1016.8,31.1,19.0,42.0,7,0
1019.4,18.1,11.0,53.0,4,0
1011.2,24.8,30.0,14.0,10,0
1011.0,22.8,9.0,91.0,13,1
1009.7,25.8,11.0,55.0,6,0
1012.7,27.8,17.0,67.0,13,0
1021.4,16.8,28.0,58.0,13,0
1022.3,19.7,17.0,54.0,13,0
1025.2,21.4,15.0,36.0,6,0
1003.7,30.1,22.0,56.0,6,1
1018.3,20.5,15.0,99.0,13,1
1008.3,21.8,33.0,81.0,2,1
1017.4,22.5,13.0,44.0,14,0
1019.0,27.2,20.0,52.0,2,0
1022.6,21.8,7.0,29.0,7,0
1026.8,12.8,9.0,85.0,1,1
1013.4,25.8,26.0,52.0,2,0
1008.8,28.5,19.0,37.0,10,0
1020.7,24.2,13.0,66.0,2,0
1017.0,16.6,22.0,43.0,10,0
1014.6,28.6,19.0,34.0,15,0
1006.4,27.1,26.0,57.0,15,0
1018.0,16.6,9.0,50.0,5,0
1012.2,23.2,20.0,42.0,12,0
1009.3,38.5,22.0,14.0,3,1
1015.3,18.7,19.0,75.0,7,1
1011.8,32.0,9.0,29.0,12,0
1009.0,41.5,30.0,14.0,14,0
1013.1,30.7,13.0,4.0,13,0
1020.6,29.6,9.0,28.0,14,0
1017.0,21.8,19.0,64.0,2,0
1002.3,24.3,11.0,41.0,10,0
1013.0,17.3,7.0,53.0,3,0
1013.6,14.7,13.0,57.0,1,0
1011.6,26.8,15.0,76.0,2,0
1005.0,18.9,30.0,33.0,0,0
1017.5,16.5,4.0,58.0,2,0
1017.3,23.2,39.0,59.0,14,0
1012.9,29.8,22.0,23.0,9,0
1014.1,21.2,35.0,66.0,11,0
1019.7,17.2,7.0,60.0,6,0
1018.3,17.7,13.0,65.0,14,1
1033.7,16.0,9.0,81.0,13,1
1013.3,20.6,9.0,73.0,11,0
1011.2,37.1,20.0,13.0,6,0
1011.2,26.5,15.0,28.0,5,0
1015.0,25.4,9.0,65.0,2,0
1011.7,36.1,22.0,7.0,1,0
1017.1,19.5,17.0,20.0,1,0
1022.8,24.1,13.0,54.0,11,0
1013.4,22.1,13.0,62.0,12,1
1019.0,21.7,13.0,75.0,2,0
1007.2,33.4,35.0,22.0,0,0
1017.1,27.3,2.0,33.0,2,0
1011.2,25.8,20.0,55.0,5,0
1023.3,15.7,11.0,49.0,9,0
1011.7,14.8,11.0,77.0,9,0
1014.8,18.2,17.0,47.0,0,0
1018.0,25.2,31.0,66.0,15,0
1018.0,19.6,11.0,42.0,10,0
996.4,17.3,19.0,41.0,3,0
1018.1,23.8,11.0,21.0,13,0
1022.0,13.5,11.0,76.0,3,0
1013.1,32.4,7.0,30.0,12,0
1021.5,18.8,17.0,47.0,14,1
1003.6,32.4,35.0,9.0,3,0
1015.0,24.4,28.0,60.0,15,0
1007.8,39.7,13.0,18.0,3,0
1024.8,24.5,6.0,52.0,2,0
1020.1,14.4,20.0,42.0,13,0
1013.7,19.8,11.0,48.0,1,0
1025.5,25.6,9.0,25.0,2,0
1021.0,20.8,24.0,59.0,15,0
1015.2,17.8,9.0,79.0,2,1
1019.6,10.6,13.0,63.0,3,0
1025.9,15.5,13.0,48.0,5,0
1029.8,23.0,6.0,51.0,13,0
1027.3,20.8,11.0,40.0,2,0
1014.5,27.7,22.0,34.0,10,0
1019.0,22.5,13.0,56.0,5,0
1010.5,25.3,28.0,25.0,10,0
1013.1,24.7,7.0,55.0,14,1
1013.4,31.0,11.0,11.0,0,0
1018.8,21.4,20.0,69.0,11,0
1004.9,34.4,28.0,26.0,3,1
1003.8,23.8,20.0,80.0,9,0
1018.6,17.7,20.0,57.0,13,0
1015.8,25.5,20.0,21.0,9,0
1018.8,24.3,19.0,28.0,4,0
1013.7,27.1,15.0,14.0,9,0
1025.2,19.9,13.0,43.0,12,0
1026.6,16.3,26.0,76.0,9,1
1018.4,26.4,20.0,11.0,11,0
1021.2,23.0,19.0,85.0,2,1
1020.3,21.5,28.0,78.0,11,0
1011.6,33.9,7.0,50.0,4,1
1008.9,18.8,15.0,56.0,11,0
1004.4,18.6,19.0,83.0,15,1
1012.6,29.0,9.0,34.0,5,0
998.2,25.0,26.0,61.0,2,0
1021.0,21.2,24.0,72.0,15,0
1016.8,27.5,31.0,62.0,15,0
1019.4,14.4,13.0,60.0,10,0
1010.2,34.4,19.0,23.0,4,0
1022.1,14.8,11.0,45.0,11,0
1019.7,23.7,19.0,48.0,0,0
1009.9,24.6,46.0,64.0,14,0
1019.8,12.7,20.0,60.0,3,1
1012.5,25.7,20.0,27.0,4,0
1008.8,24.1,33.0,47.0,3,0
1022.4,22.5,11.0,19.0,9,0
1029.1,19.7,13.0,63.0,5,0
1024.9,14.4,9.0,91.0,7,1
997.4,26.8,31.0,26.0,0,0
1014.9,22.0,7.0,100.0,13,1
1012.4,25.0,13.0,66.0,2,0
1006.6,22.3,19.0,83.0,8,1
1022.4,15.3,15.0,38.0,1,0
1025.1,18.8,4.0,42.0,2,0
1010.7,28.0,20.0,18.0,10,0
1019.5,24.4,11.0,26.0,10,0
1013.3,32.5,20.0,4.0,9,0
1015.7,20.7,20.0,56.0,12,0
1015.7,25.6,9.0,44.0,15,0
1017.9,26.6,26.0,63.0,9,1
1024.1,19.9,30.0,64.0,13,1
1010.1,30.0,17.0,27.0,6,0
1018.0,20.7,22.0,69.0,4,0
1003.9,22.0,28.0,37.0,0,0
1008.2,15.2,11.0,56.0,9,1
1019.1,18.5,24.0,22.0,9,0
1017.9,17.4,9.0,38.0,12,0
1010.4,25.6,26.0,58.0,15,0
1007.6,23.7,6.0,76.0,15,0
1016.9,25.2,26.0,57.0,15,0
1009.1,23.7,28.0,77.0,15,1
1008.7,23.6,19.0,61.0,5,0
1034.6,17.4,11.0,46.0,10,0
1013.5,18.9,15.0,49.0,11,0
1022.3,18.3,28.0,61.0,9,0
1016.7,24.6,13.0,74.0,2,1
1012.4,35.1,20.0,16.0,12,0
1010.5,19.8,35.0,70.0,0,0
1017.3,25.3,26.0,28.0,11,0
1018.7,19.3,9.0,94.0,10,1
1013.8,16.0,17.0,30.0,11,0
1007.2,28.3,39.0,65.0,15,0
1018.6,29.1,20.0,6.0,8,0
1007.1,21.8,30.0,90.0,14,1
1020.6,23.0,35.0,59.0,14,0
1013.7,22.0,2.0,76.0,8,1
1010.9,31.3,4.0,36.0,14,0
1020.7,27.2,11.0,27.0,12,0
1022.0,13.3,7.0,66.0,11,0
1010.0,20.4,13.0,48.0,0,0
1011.1,16.4,13.0,53.0,2,1
1016.9,18.9,7.0,50.0,7,0
1014.1,17.6,20.0,33.0,10,0
1027.4,19.7,7.0,60.0,6,0
1017.0,25.6,13.0,66.0,2,0
1014.8,19.5,39.0,67.0,7,1
1014.4,34.8,19.0,27.0,0,0
1018.9,32.9,11.0,30.0,7,0
1016.1,19.1,13.0,29.0,10,0
1012.5,28.9,24.0,38.0,15,1
1009.1,36.1,7.0,36.0,15,1
1021.7,18.4,6.0,49.0,15,0
1019.7,26.2,13.0,25.0,13,0
1008.0,21.3,19.0,23.0,10,0
1014.0,20.8,39.0,57.0,2,0
1023.4,18.5,41.0,56.0,9,0
1007.0,14.3,28.0,39.0,0,0
1016.3,18.1,9.0,61.0,5,1
1013.6,27.1,24.0,63.0,15,0
1013.2,22.0,17.0,83.0,4,1
1013.7,13.8,26.0,92.0,1,1
1011.6,23.7,26.0,78.0,15,1
1017.5,17.3,6.0,64.0,14,0
1006.3,40.1,15.0,13.0,10,0
1017.0,18.0,13.0,56.0,12,1
1028.1,14.7,4.0,54.0,6,0
1011.0,37.2,17.0,7.0,9,0
1019.0,18.6,15.0,29.0,4,0
1024.1,17.8,30.0,63.0,2,0
1025.2,12.5,6.0,64.0,11,0
1011.9,19.4,19.0,51.0,10,0
1020.3,18.5,4.0,83.0,4,0
1011.5,33.0,17.0,20.0,8,0
1020.5,24.7,24.0,70.0,7,0
1002.0,43.3,7.0,30.0,7,0
1017.6,17.4,28.0,57.0,15,0
999.9,24.6,24.0,50.0,8,0
1013.8,30.3,15.0,5.0,10,0
1016.6,28.5,4.0,28.0,5,0
1007.5,21.2,9.0,51.0,14,0
1028.1,20.7,7.0,37.0,11,1
1016.3,33.8,7.0,14.0,4,0
1017.8,24.5,17.0,36.0,4,0
1026.4,18.3,20.0,57.0,12,0
1015.2,21.3,22.0,57.0,5,1
1008.2,34.7,30.0,7.0,0,0
1025.9,22.2,19.0,57.0,11,0
1030.9,18.4,15.0,43.0,2,0
1018.5,17.4,13.0,74.0,15,0
1012.5,26.2,17.0,16.0,1,0
1015.8,25.2,7.0,37.0,13,0
1014.6,14.4,22.0,41.0,10,0
1014.5,23.8,24.0,57.0,5,0
1015.7,32.5,9.0,23.0,0,0
1007.4,33.4,28.0,20.0,9,0
1018.3,18.6,24.0,60.0,15,0
1021.5,16.2,13.0,57.0,3,0
1024.7,20.5,7.0,68.0,9,1
1011.3,14.8,31.0,66.0,1,0
1020.3,12.5,19.0,64.0,0,1
1011.1,25.3,17.0,61.0,12,1
1016.2,19.9,30.0,91.0,11,1
1019.8,16.8,17.0,56.0,11,0
1000.2,21.4,11.0,41.0,4,0
1007.4,25.4,28.0,24.0,0,0
1019.5,15.9,17.0,38.0,1,0
1018.6,21.9,26.0,71.0,2,1
1018.5,21.5,9.0,79.0,13,0
1022.5,14.5,15.0,41.0,10,0
1020.8,23.5,15.0,77.0,7,1
1015.8,20.1,15.0,79.0,15,1
1009.5,26.9,6.0,23.0,4,0
1012.0,19.8,9.0,38.0,8,0
1012.3,22.3,17.0,35.0,12,0
1013.2,19.9,13.0,50.0,14,0
1012.8,22.3,11.0,41.0,0,0
1006.7,22.2,17.0,93.0,9,1
1003.7,39.5,11.0,23.0,5,0
1017.4,28.3,13.0,29.0,7,0
1007.0,37.0,26.0,10.0,0,0
1021.2,22.8,22.0,64.0,11,0
1005.4,23.8,13.0,27.0,4,0
1017.2,20.3,7.0,30.0,1,0
1019.6,20.5,13.0,37.0,11,0
1025.4,18.4,19.0,51.0,6,0
1010.3,18.0,6.0,69.0,4,1
1018.4,17.4,11.0,52.0,5,0
1018.0,19.4,15.0,48.0,10,0
1013.7,35.6,20.0,12.0,3,0
1010.4,37.0,9.0,15.0,12,0
1012.7,26.4,17.0,45.0,11,0
1020.9,17.0,15.0,45.0,5,0
1003.6,14.6,17.0,87.0,9,1
1015.3,26.5,19.0,68.0,7,0
1008.2,20.2,17.0,45.0,0,1
1015.7,20.8,11.0,95.0,3,1
1014.2,23.8,31.0,62.0,15,0
1010.7,26.6,31.0,44.0,1,0
1019.3,15.8,20.0,56.0,10,0
1022.3,26.0,11.0,38.0,9,0
1008.7,23.5,30.0,30.0,4,0
1020.7,19.6,9.0,50.0,6,0
1011.8,29.6,7.0,22.0,9,0
1013.3,29.6,11.0,29.0,3,0
1025.3,17.0,17.0,75.0,5,1
1010.6,17.7,7.0,48.0,0,0
1012.2,23.2,24.0,73.0,6,1
1026.2,19.8,13.0,64.0,15,0
1014.1,20.5,20.0,92.0,13,1
1011.0,14.9,56.0,59.0,5,0
1021.9,22.0,41.0,72.0,15,0
1020.4,25.6,15.0,7.0,7,0
1017.6,21.0,56.0,85.0,5,1
1023.9,17.4,15.0,63.0,15,0
1017.3,31.7,7.0,27.0,5,0
1016.5,34.0,13.0,30.0,12,1
1014.9,9.2,15.0,65.0,8,0
1012.5,30.7,13.0,10.0,11,0
1016.0,24.3,31.0,60.0,5,1
1010.6,33.4,30.0,22.0,8,1
1021.1,28.5,9.0,41.0,15,0
1025.3,16.2,15.0,75.0,11,1
1018.8,26.4,24.0,35.0,9,0
1012.3,22.5,17.0,20.0,10,0
1012.6,28.1,20.0,23.0,3,0
1018.0,19.9,9.0,96.0,2,1
1009.7,27.2,39.0,71.0,15,0
1005.9,36.1,17.0,17.0,1,0
1021.4,12.9,4.0,55.0,10,0
1008.0,32.9,15.0,40.0,0,0
1024.6,19.0,15.0,33.0,11,0
1018.4,23.1,26.0,84.0,9,0
1014.0,30.6,11.0,28.0,14,0
1017.9,16.7,7.0,50.0,5,0
1017.3,30.0,15.0,31.0,0,0
1011.1,24.1,24.0,83.0,15,0
1015.8,15.9,6.0,59.0,11,0
1010.5,15.3,24.0,43.0,3,0
1017.8,21.1,17.0,64.0,6,0
1017.6,29.6,13.0,29.0,6,0
1016.0,34.6,13.0,25.0,10,0
1023.2,13.9,7.0,59.0,13,0
1007.0,26.9,22.0,56.0,15,0
1031.6,19.7,13.0,70.0,6,0
1024.7,16.2,17.0,62.0,15,0
1009.9,33.2,13.0,29.0,13,0
1010.6,19.6,28.0,33.0,4,0
1011.2,20.5,24.0,46.0,4,0
1010.5,28.9,22.0,29.0,0,0
1001.3,40.8,9.0,17.0,10,0
1021.5,24.2,13.0,61.0,6,1
1020.5,22.9,15.0,66.0,7,0
1013.5,22.6,13.0,83.0,15,1
1010.2,20.3,9.0,46.0,10,0
1008.4,34.0,11.0,45.0,0,1
1015.1,15.8,31.0,64.0,13,0
998.2,37.4,24.0,24.0,3,1
1018.7,21.1,9.0,88.0,14,1
1009.5,22.8,13.0,92.0,14,1
1027.5,15.1,6.0,64.0,11,0
1028.5,13.7,6.0,68.0,5,1
1032.9,15.5,7.0,52.0,2,0
1018.7,26.1,19.0,66.0,6,0
1016.3,14.3,28.0,24.0,10,0
1015.1,18.1,9.0,72.0,15,1
1011.8,24.2,26.0,25.0,12,0
1011.7,21.1,50.0,75.0,13,1
1018.9,25.3,19.0,77.0,15,0
1015.8,34.0,11.0,20.0,7,0
1022.5,17.5,19.0,55.0,1,0
1010.3,27.5,22.0,28.0,0,0
1011.4,20.4,17.0,26.0,12,0
1018.6,19.2,13.0,57.0,5,0
1015.9,30.6,9.0,20.0,5,0
1013.3,26.3,13.0,51.0,13,0
1019.2,18.9,13.0,40.0,4,0
1013.1,19.9,17.0,56.0,9,0
1012.2,36.3,9.0,22.0,15,0
1027.4,15.5,2.0,69.0,8,0
1012.0,24.8,20.0,60.0,15,1
1015.7,21.2,20.0,66.0,13,0
1019.6,31.9,19.0,16.0,14,0
1009.5,34.4,9.0,29.0,12,0
1019.9,13.3,24.0,57.0,10,0
1000.1,19.4,31.0,93.0,5,1
1023.5,17.4,19.0,82.0,5,1
1021.8,17.6,24.0,54.0,1,0
1016.4,33.9,7.0,12.0,11,0
1021.1,21.8,7.0,39.0,7,0
1014.0,26.9,15.0,31.0,0,0
1009.5,21.3,24.0,50.0,4,0
1025.8,18.5,4.0,47.0,6,1
1017.1,28.1,9.0,33.0,11,0
1022.4,10.8,22.0,52.0,4,0
1019.1,27.4,17.0,50.0,15,0
1025.0,13.0,17.0,89.0,10,1
1010.1,17.8,11.0,49.0,0,0
1020.7,13.3,19.0,90.0,10,1
1016.2,24.8,13.0,28.0,4,0
1017.1,22.5,6.0,24.0,10,0
1014.1,25.8,13.0,19.0,9,0
1024.3,17.5,13.0,42.0,6,0
1011.9,33.7,17.0,27.0,12,0
1017.5,19.5,13.0,37.0,5,0
1006.0,36.7,17.0,24.0,9,0
1004.4,24.9,13.0,27.0,9,0
1012.4,22.2,9.0,93.0,15,1
1008.5,42.1,11.0,13.0,9,0
1021.9,23.4,28.0,65.0,9,0
1012.4,26.2,11.0,71.0,11,1
1013.6,29.4,13.0,24.0,5,0
1015.6,20.0,20.0,27.0,0,0
1022.5,21.4,9.0,54.0,4,0
1011.7,28.6,15.0,27.0,10,0
1020.7,26.4,17.0,12.0,1,0
1007.2,37.0,11.0,18.0,11,0
1025.3,21.1,11.0,74.0,11,1
1002.7,33.8,20.0,44.0,14,0
1019.0,20.2,15.0,19.0,8,0
1010.7,20.4,13.0,77.0,0,1
1020.3,23.6,13.0,16.0,0,0
1006.6,27.3,26.0,28.0,4,0
1021.5,17.9,17.0,58.0,5,0
1015.1,18.6,7.0,58.0,15,0
1023.7,22.2,9.0,39.0,5,0
1014.1,28.2,13.0,30.0,12,0
1014.0,32.3,19.0,38.0,9,0
1013.3,34.9,15.0,27.0,7,0
1023.6,19.7,4.0,49.0,6,0
1022.6,22.9,31.0,60.0,15,0
1012.4,21.0,15.0,44.0,2,0
1012.5,32.5,17.0,31.0,1,0
1017.7,21.5,7.0,34.0,9,0
1017.3,18.5,7.0,42.0,15,0
1009.7,26.4,24.0,63.0,12,0
1015.5,17.8,20.0,40.0,1,0
1013.1,20.9,20.0,60.0,11,0
1011.0,20.5,17.0,65.0,14,1
1012.5,34.7,15.0,17.0,0,0
1032.0,18.9,4.0,64.0,6,0
1012.6,23.6,17.0,60.0,2,0
1013.1,38.6,22.0,19.0,4,0
1021.4,15.6,7.0,27.0,6,0
1013.3,28.8,6.0,43.0,15,1
1015.0,27.0,28.0,63.0,5,0
1026.4,19.8,7.0,31.0,15,0
1014.5,29.7,9.0,37.0,5,0
1015.2,26.6,9.0,24.0,10,0
1023.6,14.6,17.0,37.0,10,0
1009.7,35.6,13.0,33.0,3,0
1012.6,24.3,28.0,63.0,5,0
1020.0,20.6,17.0,50.0,13,0
1020.3,17.6,22.0,51.0,15,1
1013.8,22.4,24.0,27.0,1,0
1015.8,27.3,9.0,33.0,4,0
1014.6,24.0,7.0,56.0,7,0
1026.8,20.0,13.0,74.0,6,0
1022.8,16.8,17.0,56.0,2,0
1011.1,22.7,22.0,60.0,0,0
1014.2,23.0,6.0,66.0,12,0
1013.4,28.5,13.0,25.0,10,0
1017.0,19.2,20.0,92.0,6,1
1016.6,18.9,15.0,55.0,15,1
1013.9,25.1,22.0,70.0,13,1
1017.6,16.8,63.0,77.0,13,1
1012.5,30.5,13.0,35.0,12,0
1018.8,16.7,13.0,65.0,2,1
1010.3,22.6,26.0,67.0,15,0
1012.2,24.3,26.0,79.0,15,0
1010.5,23.2,9.0,69.0,0,1
1021.2,19.2,39.0,94.0,13,1
1017.6,18.3,22.0,42.0,1,0
1008.7,19.7,19.0,41.0,1,0
1019.1,21.6,24.0,70.0,5,0
1019.6,26.6,15.0,66.0,7,0
1023.5,21.2,26.0,54.0,15,0
1018.4,20.3,7.0,60.0,12,0
1010.3,27.9,15.0,28.0,1,0
1018.6,26.1,15.0,63.0,2,1
1016.3,16.3,13.0,38.0,1,0
1010.5,26.7,11.0,45.0,13,0
1006.1,14.9,4.0,83.0,1,0
1017.3,29.7,6.0,31.0,15,0
1014.9,33.6,19.0,10.0,15,0
1017.1,19.3,24.0,69.0,6,0
1012.1,24.1,22.0,16.0,0,0
1012.0,30.6,13.0,20.0,5,0
1027.0,31.0,19.0,23.0,7,0
1015.0,25.1,24.0,66.0,15,0
1026.6,16.0,24.0,83.0,5,1
1021.9,20.6,11.0,40.0,11,0
1020.9,14.2,19.0,47.0,1,0
